    -1   -0.335    0.151     -1.224  0.010    -5.80     3.59   -13.07    13.45
     2   -0.191    0.034     -1.753  0.006    -9.94     1.66   -47.74    48.55
    -1   -0.070    0.132     -3.108  0.010    -4.42     0.93   -22.78    22.84
     2   -0.262    0.009     -6.371  0.006    -7.20     1.89   -53.35    53.43
     1   -0.449   -0.107     -5.494  0.010    -1.56    -4.97    -2.50     2.50
     1    0.070    0.100     -1.227  0.010    -4.03    -1.80   -42.32    42.58
     1    0.101   -0.008     -2.966  0.010    -1.03    -3.68   -50.86    50.89
    -2    0.357   -0.194      3.920  0.006    -2.64    -4.11    11.72    11.77
     1    0.048   -0.084      3.307  0.010    -3.53    -3.58    30.35    30.42
    -1    0.153   -0.595     -5.173  0.010     2.43   -10.13  -104.51   105.00
     3    0.326   -0.027     -3.637  0.199     2.92     0.06   -37.41    37.69
    -1    0.314    0.596     -1.427  0.010     0.76     0.06    -9.51    11.17
     2   -0.135   -0.379     -2.272  0.006     1.57    -7.58   -45.01    45.74
    -1   -0.096    0.130     -8.284  0.010     0.35     0.30  -113.79   113.91
     2   -0.004   -0.112    -13.819  0.006     3.41    -0.71   -88.28    88.31
    -2    0.237    0.099      1.243  0.006     4.44     2.80    19.28    19.36
     2    0.307    0.606      9.331  0.006     5.10     3.08    14.89    15.01
    -2    0.223   -0.188      3.935  0.006    -0.36     0.13    14.69    14.74
     2   -0.256   -0.077     15.601  0.006    -3.41    -1.11   178.83   178.91
    -3    0.406    0.208      9.095  0.199    -0.31     3.65     8.21     8.23
     1    0.324    0.195     12.627  0.010     0.18     4.73    31.25    31.29
     1    0.026    0.507    -15.712  0.010    -1.08     5.38    -2.54     2.55
     2    0.438    0.375     -5.780  0.006    -1.08     5.38    -2.54     2.55
     1   -0.190    0.044    -10.780  0.010    -1.08     5.38    -2.54     2.55
     2    0.168    0.350      6.758  0.006     3.15     2.08    30.34    30.38
     2    0.240    0.065     20.088  0.006     2.38    -0.76   167.65   167.66
     2   -0.014    0.644     24.336  0.006     2.84     2.64    44.54    44.60
    -2    0.221   -0.639     -9.066  0.006    -4.47    -2.40   -13.26    13.33
     2   -0.364   -0.172    -18.272  0.006    -5.03    -1.37   -46.32    46.35
    -1    0.186    0.077     -2.192  0.010    -1.24    -3.57   -32.12    32.15
     1   -0.375   -0.401     -9.948  0.010    -2.19    -6.70   -76.52    76.70
     1    0.091   -0.050    -15.622  0.010    -2.86     4.17   -32.87    32.89
     2   -0.136    0.143     -1.283  0.006    -2.97     4.81    -5.66     5.72
     2    0.027    0.130     -0.460  0.006     0.42     2.03   -45.66    45.90
    -2   -0.041    0.187     -0.313  0.006    -0.38     5.92   -20.35    21.18
     1   -0.196   -0.155     -4.660  0.010    -1.87     1.43  -100.64   100.78
    -2    0.125   -0.269      1.190  0.006    -2.56    -3.72     2.62     2.73
     1    0.164   -0.082      3.679  0.010     0.27    -4.43    25.68    26.00
    -1   -0.223   -0.592    -10.136  0.010    -1.24    -4.95  -107.11   107.61
     2    0.010    0.239     -2.258  0.006     3.98     2.76    -2.57     2.59
    -2    0.015    0.190      1.344  0.006     5.52     1.42     2.56     2.59
     1    0.202    0.536      5.227  0.010     5.33     1.74     5.07     5.12
    -1    0.346    0.117     -2.970  0.010     2.40     2.43   -12.92    13.03
     2    0.001   -0.624     -9.468  0.006     1.70     2.52   -51.62    51.73
    -3    0.265    0.243      3.955  0.199    -0.52     3.33    47.32    47.56
     2   -0.040    0.149      2.325  0.006    -0.96     0.64     6.18     6.21
    -1   -0.028    0.172     -3.519  0.010    -1.92     1.40   -21.02    21.45
     2   -0.136   -0.212     -4.541  0.006    -1.79     1.85    -2.58     2.60
    -2   -0.141    0.095      1.138  0.006    -3.42     0.27     9.70     9.76
     2   -0.136   -0.211     15.482  0.006    -4.38    -1.10    66.68    66.71
    -2    0.115    0.312     -0.851  0.006    -0.66     3.80   -13.48    14.18
     1    0.033   -0.002     -0.200  0.010     0.40     5.01    -6.02     6.41
     1   -0.070   -0.271      4.500  0.010     0.10    -5.78    12.34    12.40
     2   -0.138    0.002      1.940  0.006     1.51    -4.83    39.95    39.96
     2   -0.141   -0.000      6.405  0.006    -1.14    -2.67    71.46    71.56
     1   -0.005   -0.702      7.377  0.010    -1.23    -4.38    31.22    31.33
     2   -0.042   -0.085     10.681  0.006    -0.76    -2.14     2.61     2.62
     2    0.115   -0.192      6.764  0.006    -0.49    -1.33   180.67   180.75
    -1    0.688    0.144     -9.212  0.010    -0.11     3.33   -55.22    55.31
     1   -0.146    0.010     -5.716  0.010    -1.08    -1.51   -58.99    59.37
    -3    0.133   -0.035     -3.870  0.199    -1.48     0.61   -76.71    76.92
     1   -0.210    0.003     -0.450  0.010    -4.07    -0.34   -11.50    11.65
    -2   -0.096   -0.015     -0.604  0.006    -1.64    -3.48   -10.17    10.41
     1   -0.045   -0.069     -0.064  0.010     0.65    -4.38   -12.07    12.81
     1   -0.041    0.129     -8.910  0.010    -2.32    -0.48  -105.26   105.36
     2    0.063   -0.142    -11.064  0.006    -5.68    -2.45   -26.99    27.02
     3   -0.317   -0.211     -2.967  0.199    -5.06    -2.57   -17.79    18.02
    -2    0.270   -0.062     -1.166  0.006    -0.48     0.90   -11.69    11.95
     1   -0.207    0.097     -2.991  0.010    -5.73     1.06   -45.41    45.98
    -2    1.978   -0.687    -66.639  0.006     1.64    -3.01    -2.63     2.63
     2    0.236   -0.061     -6.569  0.006     1.64    -3.01    -2.63     2.63
     1   -0.354    0.361     -3.604  0.010    -6.30     3.17   -31.23    31.54
     2    0.300    0.240    -19.261  0.006    -4.57     1.45  -105.89   105.90
     3   -0.148    0.510    -10.065  0.199    -4.40     1.85    -5.81     5.82
    -1    0.038    0.048     -7.466  0.010    -3.46    -0.57   -19.83    19.88
     1   -0.101   -0.033     -0.092  0.010    -4.02    -3.24    -7.42     8.55
    -1   -0.120   -0.136      1.219  0.010    -1.18    -4.37    18.31    18.47
     1    0.034   -0.235      1.876  0.010     0.93    -8.33    23.24    24.10
     1    0.083    0.100     -3.472  0.010     1.45    -0.32   -18.85    18.91
     2    0.137    0.271     -8.512  0.006     2.43     1.11   -13.21    13.23
     1    0.239   -0.071     -0.881  0.010     2.95    -0.58   -12.06    12.21
    -1    0.401    0.518    -19.478  0.010    -1.38     1.00   -53.43    53.54
     2   -0.199   -0.333    -10.058  0.006    -2.15    -1.73   -30.99    31.04
    -1   -0.055    0.017     -0.347  0.010    -0.38    -2.09   -12.82    13.40
     1    0.116   -0.094     -0.244  0.010     1.66    -0.84   -12.09    12.52
    -2    0.519   -0.344     -3.419  0.006     3.45    -0.03   -14.80    15.00
     1    0.193   -0.554     -4.040  0.010     3.84    -3.59   -28.44    28.88
    -1   -0.320    0.604     -9.152  0.010    -6.01     2.68   -47.43    47.56
     3   -0.021   -0.209    -14.617  0.199    -4.22     1.35   -67.74    67.78
    -2   -0.323    0.027     11.283  0.006     3.05    -3.42    26.62    26.65
     2   -0.066    0.261      2.676  0.006     3.90    -2.64     4.98     5.00
    -2   -0.229    0.063      1.221  0.006    -1.17    -0.07    39.41    39.72
     3    0.049   -0.273      2.465  0.199     0.21    -3.19    10.95    11.09
    -2   -0.877    0.579      6.096  0.006    -3.70     2.05    11.77    11.98
     1    0.012   -0.055      1.809  0.010    -0.87     2.97    21.73    22.30
     2    1.065    0.574      7.811  0.006     4.07     1.40    29.58    29.90
     2    0.263    0.357      6.222  0.006     7.04     0.68    71.89    72.06
     1   -0.298    0.094      3.339  0.010     2.32     3.38    26.18    26.38
     1    0.328   -0.106     -7.004  0.010     4.74    -0.12  -101.95   102.12
     2    0.196    0.022     -5.329  0.006     3.16    -4.37   -49.93    49.96
     1   -0.066   -0.039     -0.848  0.010     1.97    -3.32   -20.57    20.63
    -2    0.010   -0.007      0.019  0.006    -1.56    -1.06     7.19     8.46
     1    0.059   -0.184      0.535  0.010     1.47    -0.16    10.22    11.42
    -2    0.334    0.180     -3.436  0.006     0.78     3.50   -25.00    25.60
     2    0.039   -0.010     -1.700  0.006    -2.05     2.19   -19.73    20.10
     1    0.095   -0.027      1.315  0.010    -1.80     1.32    73.44    73.55
     2   -0.728   -0.154     26.314  0.006     0.72     3.12     2.69     2.69
     1   -0.114   -0.137     14.009  0.010     0.72     3.12     2.69     2.69
    -3   -0.039   -0.262     -2.010  0.199    -4.34    -4.17   -40.62    40.90
     1   -0.150    0.179     -1.325  0.010    -4.90    -2.50    -8.13     8.18
    -1   -0.169    0.015     -0.658  0.010    -1.89    -3.43    -8.94     9.27
     1    0.075   -0.143     -0.363  0.010     1.67     0.23   -13.03    14.59
    -2    0.239   -0.155     -0.237  0.006    -0.75    -4.16    -3.40     4.39
     1    0.032   -0.206     -2.755  0.010     1.35    -2.73   -26.88    27.27
    -3   -0.187   -0.120      8.226  0.199     3.11     3.26     6.87     6.90
     1   -0.042    0.055     21.691  0.010     2.34     3.53    26.86    26.88
    -1   -0.117   -0.253     -1.380  0.010    -4.84     2.08   -17.36    17.80
     1   -0.098    0.305     -1.228  0.010    -3.79     4.73    -6.17     6.30
    -3   -0.457    0.740    -19.066  0.199    -6.31     2.77   -32.21    32.25
     2   -0.007   -0.056     -5.037  0.006    -5.72     1.89    -4.33     4.36
    -2    0.001   -0.044      0.402  0.006     3.00    -1.70    51.26    51.30
     2    0.140   -0.181     14.574  0.006     1.29    -1.49    96.04    96.05
    -2   -0.450   -0.140      2.017  0.006    -2.00    -1.75     8.80     9.36
     2   -0.075    0.005      0.063  0.006    -1.85    -0.09     8.86    11.51
    -2   -0.089    0.006      0.122  0.006    -3.67     0.39    30.43    30.93
     2    0.013   -0.146      0.532  0.006     2.53    -0.92    22.25    23.12
    -1   -0.018   -0.085     -0.948  0.010    -0.35    -2.49   -28.39    28.68
     1    0.330   -0.082     -2.281  0.010    -0.59    -1.04   -31.95    32.24
    -1    0.011    0.048     -0.729  0.010   -10.71    -2.02   -76.76    77.23
     2   -0.460   -0.265     -1.528  0.006    -3.84    -4.13    -4.25     4.42
     1   -0.030    0.199    -12.661  0.010     0.79     0.46    -2.74     2.74
     2    0.469    0.488    -27.332  0.006     0.98     0.72   -10.18    10.19
     1   -0.023    0.105     -1.174  0.010     0.45     1.43   -26.86    26.88
    -1   -0.021   -0.074      1.733  0.010    -4.12    -3.90     8.94     9.05
     1   -0.205   -0.231      1.163  0.010    -6.02    -4.82    14.95    16.02
    -1   -0.038   -0.007      0.317  0.010    -4.54     3.97    18.08    18.17
     1    0.091   -0.122      6.742  0.010    -0.48     0.30   163.98   164.08
    -2   -0.043   -0.005      5.522  0.006    -3.02    -2.52    74.09    74.10
     2    0.166    0.487     12.423  0.006    -1.82    -0.74    38.20    38.26
    -1   -0.020   -0.020      0.477  0.010    -5.70    -3.55    32.60    33.03
    -2    0.100   -0.191     11.645  0.006    -0.80    -2.13   109.97   110.02
    -2   -0.238    0.468     15.676  0.006    -3.86    -1.87     4.66     4.67
    -1    0.501    0.151     -1.461  0.010     1.29     3.21    -9.94    10.33
     2    0.178   -0.022     -1.168  0.006     0.33     2.40    -8.27     8.31
     1   -0.082    0.427    -18.189  0.010    -1.69     7.98  -365.85   366.00
     1   -0.083    0.085    -40.615  0.010    -2.25     0.60   -48.19    48.20
     1    0.411   -0.348    -17.318  0.010    -0.16    -0.10  -116.55   116.58
    -2   -0.003    0.028     -0.008  0.006    -1.36     5.77    -2.53     2.79
     1    0.056    0.294     -0.745  0.010     3.11     8.70   -14.96    16.35
    -2   -0.141    0.197      1.267  0.006    -0.05     3.32    18.87    19.16
     1   -0.395    0.358      2.452  0.010    -0.95     3.28    16.35    16.59
    -2    0.013    0.228     -1.593  0.006    -2.38     1.57   -46.35    47.16
     1    0.033   -0.005     -0.021  0.010     0.47     1.34    -4.63     5.15
    -1   -0.031    0.011     -0.357  0.010    -2.46    -3.90   -13.79    14.16
     1   -0.745   -0.247    -29.626  0.010    -2.07    -4.35   -19.03    19.06
    -1    0.081   -0.077      1.778  0.010    -0.48    -1.15   156.42   156.45
     1   -0.555    0.394      2.573  0.010    -2.56    -1.20    10.74    10.93
    -2   -0.217    0.163     -1.485  0.006    -2.24     0.17   -48.86    49.44
     2   -0.073    0.069     -0.630  0.006    -2.23     4.25    -8.43     8.53
    -1    0.147   -0.058      3.006  0.010     4.51    -3.53    21.44    21.51
     2    0.028   -0.140      0.254  0.006     5.01    -3.45     4.34     4.44
    -2    0.072    0.019     -0.906  0.006     3.27    -0.19   -13.15    13.45
     1    0.222    0.014     -0.128  0.010     1.70    -0.90    -7.57     9.15
    -2    0.002   -0.014     -0.748  0.006     1.03    -4.87   -44.46    44.55
     3    0.082    0.044     -1.212  0.199     6.17     0.95  -132.19   133.28
    -1    0.466    0.394      7.895  0.010     4.33    -0.91     2.82     2.82
     3    0.418    0.344     14.613  0.199     4.33    -0.91     2.82     2.82
    -2    0.168    0.304      3.530  0.006    -1.97     0.55     9.52    10.01
     1   -0.638   -0.265      6.699  0.010    -2.35    -0.85    32.66    32.89
    -1    0.088    0.240     -3.650  0.010     3.73     2.98   -29.63    29.67
     1    0.355   -0.258     -2.834  0.010     5.12     1.65   -37.15    37.30
    -1   -0.078   -0.020     -1.017  0.010    -4.65    -1.71   -47.33    47.51
     2   -0.277    0.196     -2.969  0.006    -5.22    -1.60   -17.70    17.83
    -2    0.737    0.049     15.307  0.006    -1.76     0.88    48.94    49.10
     1   -0.148   -0.100      8.528  0.010    -5.67     0.59     9.93     9.94
    -1    0.043    0.100     -4.250  0.010    -1.34     2.87   -26.20    26.40
     1    0.112   -0.133     -5.998  0.010    -2.46     3.04   -53.79    53.91
     1    0.009   -0.271      3.936  0.010     2.82    -4.09    18.74    18.79
     2    0.254   -0.292     17.723  0.006     1.72    -4.71     2.84     2.85
     1    0.466   -0.153      6.697  0.010     3.18    -5.02    19.69    19.76
    -1    0.002   -0.035     -9.370  0.010    -5.26    -3.17    -2.84     2.85
     1   -0.588   -0.650    -10.931  0.010    -5.70    -3.60    -8.43     8.47
    -1    0.056    0.067      0.284  0.010     1.23     1.57    34.43    34.53
     2    0.083    0.055      0.276  0.006    -3.32     1.64    29.97    30.91
    -1    0.008    0.039      0.366  0.010     0.88     4.99     2.65     2.87
     2   -0.056    0.684      1.223  0.006     0.84     5.79     3.35     3.94
    -1    0.051   -0.097     -4.300  0.010     0.88    -3.55   -12.67    12.72
     2   -0.370    0.333     -8.819  0.006    -4.85    -2.24  -132.01   132.12
    -1   -0.695   -0.072      6.309  0.010    -0.57    -3.30     7.90     7.95
     1    0.027    0.013      1.615  0.010     1.16    -5.88    56.97    57.31
    -1   -0.165   -0.004     -1.478  0.010    -5.91     2.74    -7.48     7.63
     2    0.073   -0.036     -1.033  0.006    -6.25     2.66   -40.67    41.03
     1    0.215    0.364     -3.022  0.010     2.76     4.42    -2.88     2.88
     2    0.232    0.034     -7.429  0.006     2.76     4.42    -2.88     2.88
     2   -0.039   -0.208    -14.699  0.006    -0.99    -1.40  -362.08   362.15
    -2    0.412   -0.037     -2.011  0.006     2.18    -0.89   -42.72    43.17
     1    0.146    0.088     -9.422  0.010     2.43    -3.89  -157.61   157.69
     1    0.056    0.084      7.780  0.010     4.51    -1.30    17.12    17.13
     2    0.312    0.225      5.063  0.006     4.79    -1.04     2.89     2.90
     2   -0.146   -0.965     17.824  0.006     5.31    -2.07    19.70    19.75
     1    0.110   -0.188     -2.090  0.010    -4.71    -4.11    -7.06     7.07
     1   -0.180   -0.139     -0.507  0.010    -5.11    -4.23    -5.51     5.73
     2   -0.352    0.016    -20.571  0.006    -4.49    -4.21   -18.38    18.39
    -1   -0.360   -0.174     -1.392  0.010    -5.37    -0.80    -4.31     4.80
     2   -0.061   -0.579     -1.178  0.006    -1.83    -6.06   -17.85    19.36
    -1    0.386    0.128      8.932  0.010    -2.10     2.54    23.45    23.47
     2    0.158   -0.231      4.422  0.006    -2.52    -0.17    41.99    42.22
    -2   -0.098    0.508     13.082  0.006    -0.93     2.15    38.26    38.31
     2   -0.182   -0.010      1.119  0.006    -1.37     0.56    26.19    26.36
    -2    0.294   -0.158      0.314  0.006     2.12     1.18     7.94    10.07
     1   -0.690   -1.018      2.664  0.010    -0.27     2.71     5.58     6.06
    -2   -0.001    0.237     -1.932  0.006     4.05     1.53   -13.63    13.71
     1    0.922    0.064     -9.061  0.010     0.88    -0.51   -45.24    45.46
    -2    0.409    0.816     32.917  0.006     6.53     3.34    53.44    53.50
     2    0.053   -0.117      5.695  0.006     5.67     1.18     2.92     2.92
    -1   -0.025    0.094      0.520  0.010    -3.42     4.27     2.81     2.93
     1   -0.784   -0.357      2.969  0.010    -3.34     4.43     3.12     3.31
    -1   -0.010    0.054     -3.443  0.010    -1.85     5.17    -4.95     4.99
     3    0.038    0.130     -1.034  0.199     0.33     3.45   -33.59    34.21
     1   -0.207   -0.069      1.357  0.010    -1.73    -0.29    39.64    39.88
     2    0.177    0.054     12.294  0.006    -2.60    -0.03    11.71    11.72
     2   -0.153    0.073     10.120  0.006    -1.50    -1.50    68.32    68.38
    -1   -0.656   -0.022     22.470  0.010    -3.06     2.25    39.66    39.72
     2   -0.568    0.216      8.265  0.006    -0.68     1.77    32.93    33.05
    -2   -0.010   -0.181     -0.271  0.006    -3.03    -0.99    -7.94     8.18
     1    0.214   -0.640    -11.428  0.010    -2.59    -1.22   -40.74    40.82
    -2   -0.341    0.486      8.333  0.006     0.03     7.93    64.52    64.80
     2    0.230   -0.139      3.854  0.006     3.25     4.78    13.74    13.82
    -1    0.128   -0.011     -1.419  0.010     4.67     2.16   -10.31    10.46
     1    0.010   -0.055     -0.159  0.010     4.34    -2.19   -27.77    28.59
     1   -0.226   -0.399     39.330  0.010     4.12    -3.73    18.48    18.49
     2   -0.067   -0.035      0.299  0.006     4.28    -4.14     5.09     5.73
     2    0.106    0.045      3.099  0.006     4.22    -3.13    15.00    15.00
    -1    0.135    0.290     12.519  0.010    -0.05     0.50   125.30   125.35
     1   -0.181    0.017      0.696  0.010    -0.38    -3.61    11.78    12.14
    -1   -0.020   -0.013     -0.058  0.010    -2.88    -5.32   -37.20    37.72
     2    0.092   -0.160     -4.551  0.006    -1.40    -1.18   -16.31    16.43
    -2   -0.092    0.304     -6.019  0.006    -1.71     1.83   -77.31    77.41
     1   -0.380    0.328     -5.588  0.010   -11.95     9.16  -174.68   175.45
    -2   -0.053   -0.035     -0.094  0.006     0.44     2.06   -43.32    43.59
     2   -0.042    0.069     -7.619  0.006    -3.57     1.61    -9.75     9.76
    -2   -0.177    0.317      1.318  0.006    -2.40     5.46    11.58    11.84
     1    0.076    0.042      0.625  0.010     0.03     7.94    64.51    64.80
    -1    0.071    0.197     -0.280  0.010    -0.15     2.60   -21.97    22.91
     1    0.019    0.203     -0.145  0.010     1.68     1.08    -6.13     9.87
    -2    0.038    0.011     -7.393  0.006    -1.02     2.09   -50.06    50.17
     2   -0.748   -0.140    -21.343  0.006    -4.77    -2.20  -132.00   132.12
     1   -0.245   -0.151     -3.370  0.010    -6.44     1.34   -69.63    69.70
     2   -0.065   -0.007     -0.493  0.006    -5.65    -0.01   -15.67    15.69
     1   -0.085    0.096     -2.556  0.010    -6.01     1.75   -26.70    26.92
    -2   -0.019    0.107     -1.054  0.006     1.13     4.10   -47.90    48.60
     2   -0.006    0.127     -0.496  0.006    -0.64     6.02   -24.06    25.16
    -1    0.278   -0.131      0.954  0.010     4.43    -1.03    16.98    18.09
     3   -0.026   -0.180      4.551  0.199    -1.64     0.26    59.50    59.63
     2   -0.172    0.200     -2.554  0.006    -4.75     0.39   -81.88    82.02
     2   -0.121   -0.180     -6.237  0.006    -4.23    -4.62   -42.09    42.10
     2   -0.959    0.025    -26.949  0.006    -5.74    -2.91   -98.29    98.35
    -2   -0.416   -0.073     10.095  0.006     1.03    -3.10    87.73    87.86
     1   -0.005   -0.530     14.170  0.010     3.85    -1.69    14.43    14.46
    -2    0.068   -0.035      0.358  0.006     3.51    -3.29     2.78     3.05
     2    0.051   -0.390      0.745  0.006     3.10    -4.00     4.95     5.49
    -1   -0.076   -0.149     -1.496  0.010    -2.51    -2.22   -12.42    12.88
     2   -0.048   -0.009     -0.428  0.006     3.18     1.76   -26.49    28.47
    -1   -0.041    0.079      1.948  0.010     1.54     2.04   227.14   227.19
     1    0.383   -0.135      5.585  0.010     3.88     1.89    24.60    24.68
     1   -0.034    0.240     -5.693  0.010    -5.79     0.97   -49.47    49.52
     2   -0.063    0.046     -5.829  0.006    -5.31     0.92   -12.24    12.33
     3   -0.212   -0.346    -18.321  0.199    -4.91     2.66   -88.16    88.23
    -2   -0.059   -0.092     -1.470  0.006    -5.42    -1.04    -6.63     6.65
     3   -0.064   -0.694    -20.300  0.199    -5.41    -1.23   -14.56    14.57
    -2   -0.389   -0.281    -16.606  0.006     1.68     2.65    -3.07     3.07
     3    0.097   -0.292     -1.244  0.199     0.66     0.82   -28.83    29.18
     1    0.050    0.336     -2.960  0.010    -0.95     2.53   -32.09    32.35
     2    0.103    0.010     -9.044  0.006    -2.50     1.05   -30.27    30.29
     2   -0.074   -0.034     -3.705  0.006    -2.20    -1.74   -53.31    53.48
    -1    1.579   -0.536     27.661  0.010     5.17     3.90    19.22    19.25
     2    0.175   -0.040      2.821  0.006     4.42     4.30     3.07     3.08
    -2    0.058   -0.098      2.155  0.006     1.85    -4.32    11.01    11.16
     2    0.136   -0.094      1.535  0.006     1.97    -4.25     9.63     9.77
    -1    0.067    0.087      0.973  0.010    -0.90     3.22    10.79    10.88
     1   -0.207   -0.649     19.961  0.010    -0.61     1.17    55.59    55.66
     1    0.135   -0.191      7.945  0.010     5.70     2.22     3.09     3.09
     1   -0.325    0.128      5.663  0.010     3.80     4.76    56.58    56.68
     1   -0.440    0.766     27.656  0.010     5.70     2.22     3.09     3.09
    -2   -0.113   -0.034      1.699  0.006     2.38     2.45    47.57    47.73
     2   -0.053    0.139      0.597  0.006    -1.17     9.03    57.53    58.99
     1    0.465    0.439     10.049  0.010     5.65     1.55    10.11    10.12
     1    0.106    0.193      9.589  0.010     5.44     1.42     3.09     3.09
     1    0.199   -0.475     23.771  0.010     5.21     1.25    11.51    11.52
     1    0.195   -0.066      5.771  0.010     0.14    -3.09    56.84    56.86
     2   -0.804   -0.077     11.638  0.006     0.31    -2.29     3.09     3.10
     2   -0.139   -0.225     18.515  0.006     0.31    -2.29     3.09     3.10
    -2    0.098    0.128      1.200  0.006    -2.69     2.55    24.23    24.30
     2   -0.524   -0.472     17.527  0.006    -4.41     0.63    18.52    18.56
    -1   -0.431   -0.428    -17.980  0.010    -3.33     0.86   -26.22    26.30
     1    0.016   -0.110     -1.043  0.010    -3.19   -13.28  -124.15   125.53
    -2   -0.028    0.029     -0.085  0.006    -8.37     7.34   -36.85    37.93
     2   -0.155    0.411    -12.829  0.006    -4.71     5.92   -74.02    74.08
    -1    0.006    0.039      0.493  0.010    -3.89    -1.69    17.60    18.10
     2   -0.178   -0.142      0.588  0.006    -6.89    -1.34    14.39    15.79
    -1   -0.130    0.240      4.239  0.010    -4.82    -1.93     8.80     8.88
     1   -0.202   -0.495      6.588  0.010    -5.37    -2.58     3.12     3.13
    -2   -0.108   -0.191     -0.881  0.006    -2.21     0.41   -57.21    57.62
     1   -0.193   -0.134     -0.912  0.010    -8.05    -1.50   -30.85    32.34
    -1    0.001   -0.252     15.106  0.010     2.42     0.21    15.83    15.84
     2    0.377    0.238     16.253  0.006     4.28     2.31    67.76    67.83
     1    0.138    0.408     -3.653  0.010    -0.11     0.48   -36.80    36.98
     2    0.032   -0.052     -0.706  0.006    -0.36     0.64   -36.52    36.56
     2    0.006   -0.000     -2.701  0.006    -2.83     5.29  -198.68   198.74
    -1    0.096   -0.135     -2.424  0.010     1.99    -3.49   -22.03    22.09
     3    0.931    0.976    -22.853  0.199     2.73    -0.89   -49.36    49.43
     2    0.083    0.123      7.293  0.006    -0.35     0.53    58.15    58.16
     2    0.097   -0.019      4.334  0.006     0.81     0.06     6.03     6.05
     2    0.211    0.045      5.195  0.006     0.47    -1.21    53.39    53.44
    -1   -0.059   -0.297      7.519  0.010    -0.58    -4.61    89.47    89.61
     1   -0.908    0.184     29.287  0.010    -2.61    -0.52     9.40     9.41
    -2   -0.022    0.220      7.991  0.006     2.39    -0.45    30.77    30.85
     2    0.153    0.164      7.716  0.006     0.78     0.21   113.67   113.70
    -3   -0.080   -0.070      2.009  0.199    -4.91    -3.43    29.29    29.62
     2    0.608   -0.335      6.792  0.006    -1.16    -4.46    31.22    31.33
    -3   -0.168    0.700    -10.444  0.199    -4.45     4.72   -19.11    19.16
     1   -0.293    0.018     -2.501  0.010    -3.66     4.14   -15.35    15.38
    -1    0.068   -0.174      3.065  0.010    -2.21    -5.98     3.18     3.19
     1   -0.216   -0.194      6.872  0.010    -2.23    -5.79     6.21     6.22
    -1   -0.107    0.186      8.448  0.010     1.04     4.53     3.65     3.66
     1   -0.094    0.646     11.043  0.010     1.06     4.57     3.18     3.19
    -2   -0.013    0.032     -4.231  0.006    -3.10    -5.44   -19.13    19.14
     1   -0.048    0.108     -1.909  0.010    -2.71    -3.46   -37.45    37.56
    -1   -0.746   -0.388     10.428  0.010    -3.14    -2.78     6.99     7.03
     1   -0.277   -0.284      3.627  0.010    -3.44    -3.29    12.90    12.96
    -1   -0.097    0.195      3.682  0.010    -0.01     3.83    80.05    80.18
     2    0.188    0.027      0.920  0.006    -1.06     0.54    32.56    33.15
    -2   -0.033   -0.025      0.032  0.006     2.05    -1.13    23.87    24.14
     1   -0.038    0.110      4.429  0.010     2.90    -3.62    28.00    28.07
    -1   -0.004    0.039      1.145  0.010    -4.22    -1.57    19.87    19.91
     1   -0.121   -0.212      1.888  0.010    -4.89    -2.85     6.78     6.81
    -2   -0.166   -0.298      4.493  0.006    -1.08    -0.94    19.31    19.39
     3   -0.044   -0.097      6.378  0.199     0.88    -1.60    73.33    73.46
    -2   -0.003    0.139     -3.624  0.006    -1.90     3.55   -62.54    62.55
     1   -0.453   -0.046     -6.063  0.010    -6.27    -0.12  -100.07   100.28
    -1   -0.053    0.029      1.356  0.010    -2.06    -2.01   188.70   188.81
     2    0.102   -0.122      0.598  0.006     1.22    -5.66     5.01     5.06
    -1    0.258    0.268     -5.771  0.010     0.72     5.66  -128.18   128.29
    -2   -0.020    0.261     -6.880  0.006     1.46     1.16    -6.04     6.05
    -1    0.066    0.254     -4.577  0.010     1.35     2.62   -35.46    35.50
    -1    0.647    0.488     61.545  0.010     5.78    -1.29   180.36   180.38
     1    0.215    0.201      4.151  0.010     5.25    -2.84    12.30    12.35
    -1    0.530   -1.087     43.521  0.010     1.35    -4.94   167.00   167.12
     3    0.185    0.143      3.651  0.199     0.14     1.64    31.63    31.77
     1    0.060   -0.023     -2.814  0.010    -1.42     1.93  -146.46   146.57
     1   -0.249   -0.627    -28.718  0.010     3.08    -0.67    -3.23     3.23
     1    0.431    0.175     -9.921  0.010     5.70     1.75   -48.55    48.72
    -2   -0.180   -0.373     -2.693  0.006    -4.97    -1.34   -27.34    27.38
     1   -0.260    0.279     -4.434  0.010    -5.66     1.03   -17.63    17.70
    -1    0.072    0.133      4.968  0.010    -0.77    -1.05    68.40    68.46
     1    0.045   -0.295      6.100  0.010    -0.34    -3.06    18.80    18.89
    -1   -0.152   -0.087      0.535  0.010    -3.63    -4.94     3.16     3.24
     1   -0.035   -0.044      0.593  0.010    -3.63    -4.94     3.16     3.24
    -3    1.212   -0.209     -8.521  0.199     3.51    -2.70    -6.63     6.70
     1    0.096   -0.133     -1.862  0.010     5.95   -11.25  -140.56   141.30
    -2   -1.109   -0.546    -37.788  0.006    -0.75     2.23  -110.25   110.30
     2    0.220   -0.452     -9.615  0.006     2.04     2.56   -16.02    16.07
    -1    0.029   -0.741    -10.672  0.010     2.51    -2.75    -3.26     3.27
